transaction_id,account_id,customer_id,timestamp_utc,direction,amount,currency,counterparty_id,counterparty_country,rail,status,device_id
T001010,A0030,C0030,2026-01-17T04:00:00+00:00,inbound,2038.84,CAD,CP0050,US,card,settled,D0049
T002624,A0083,C0083,2026-01-17T04:00:00+00:00,inbound,951.58,USD,CP0119,GB,ach,chargeback,D0002
T000916,A0027,C0027,2026-01-17T05:00:00+00:00,outbound,7804.56,USD,CP0103,US,ach,settled,D0051
T001518,A0045,C0045,2026-01-17T05:00:00+00:00,inbound,1461.98,USD,CP0014,GB,wire,settled,D0001
T001086,A0033,C0033,2026-01-17T06:00:00+00:00,outbound,1306.75,USD,CP0133,CA,card,settled,D0051
T000015,A0001,C0001,2026-01-17T06:00:00+00:00,outbound,156.74,CAD,CP0063,CA,ach,settled,D0008
T001202,A0036,C0036,2026-01-17T07:00:00+00:00,inbound,1225.26,USD,CP0100,BR,ach,settled,D0036
T000213,A0005,C0005,2026-01-17T09:00:00+00:00,inbound,1006.19,USD,CP0010,PA,p2p,settled,D0050
T002945,A0093,C0093,2026-01-17T12:00:00+00:00,outbound,1483.25,CAD,CP0068,US,card,failed,D0042
T000458,A0013,C0013,2026-01-17T12:00:00+00:00,outbound,672.27,USD,CP0029,US,p2p,settled,D0014
T002942,A0093,C0093,2026-01-17T12:00:00+00:00,outbound,700.21,USD,CP0066,BR,ach,settled,D0025
T002968,A0094,C0094,2026-01-17T13:00:00+00:00,inbound,358.3,USD,CP0140,US,ach,settled,D0011
T000518,A0015,C0015,2026-01-17T14:00:00+00:00,outbound,956.56,USD,CP0076,BR,card,settled,D0045
T001918,A0058,C0058,2026-01-17T15:00:00+00:00,inbound,1787.65,USD,CP0036,US,p2p,settled,D0018
T000428,A0012,C0012,2026-01-17T15:00:00+00:00,inbound,1458.02,USD,CP0031,US,p2p,settled,D0050
T002189,A0067,C0067,2026-01-17T16:00:00+00:00,outbound,1020.04,USD,CP0065,BR,card,settled,D0014
T001839,A0056,C0056,2026-01-17T16:00:00+00:00,outbound,7504.26,USD,CP0048,GB,p2p,settled,D0029
T000575,A0017,C0017,2026-01-17T17:00:00+00:00,inbound,43.77,USD,CP0129,US,p2p,settled,D0015
T002055,A0063,C0063,2026-01-17T17:00:00+00:00,outbound,1997.25,USD,CP0011,GB,card,settled,D0039
T000105,A0003,C0003,2026-01-17T18:00:00+00:00,outbound,1094.12,GBP,CP0118,PA,card,settled,D0052
T003270,A0104,C0104,2026-01-17T18:00:00+00:00,inbound,814.15,USD,CP0046,US,card,settled,D0052
T002617,A0083,C0083,2026-01-17T21:00:00+00:00,inbound,480.55,USD,CP0099,US,card,settled,D0045
T000693,A0020,C0020,2026-01-17T23:00:00+00:00,outbound,964.04,USD,CP0140,US,ach,settled,D0030
T001079,A0032,C0032,2026-01-18T00:00:00+00:00,outbound,1786.65,USD,CP0141,CA,wire,settled,D0051
T000875,A0027,C0027,2026-01-18T02:00:00+00:00,inbound,6486.07,USD,CP0061,US,ach,failed,D0028
T003793,A0120,C0120,2026-01-18T04:00:00+00:00,outbound,1960.41,USD,CP0038,BR,ach,settled,D0017
T003092,A0098,C0098,2026-01-18T08:00:00+00:00,inbound,616.45,USD,CP0095,CA,wire,settled,D0046
T002635,A0083,C0083,2026-01-18T08:00:00+00:00,inbound,328.33,USD,CP0131,US,ach,settled,D0005
T000914,A0027,C0027,2026-01-18T09:00:00+00:00,outbound,326.49,USD,CP0105,US,card,refund,D0027
T001997,A0062,C0062,2026-01-18T09:00:00+00:00,outbound,947.06,USD,CP0022,US,p2p,settled,D0032
T003492,A0110,C0110,2026-01-18T10:00:00+00:00,outbound,715.0,USD,CP0044,MX,ach,settled,D0015
T000332,A0010,C0010,2026-01-18T12:00:00+00:00,outbound,1938.86,USD,CP0048,BR,card,settled,D0015
T002442,A0076,C0076,2026-01-18T12:00:00+00:00,inbound,662.78,CAD,CP0042,US,p2p,pending,D0020
T001334,A0040,C0040,2026-01-18T13:00:00+00:00,outbound,1673.59,USD,CP0091,GB,wire,settled,D0028
T002996,A0095,C0095,2026-01-18T15:00:00+00:00,inbound,1020.64,USD,CP0060,BR,ach,settled,D0022
T002224,A0069,C0069,2026-01-18T15:00:00+00:00,outbound,1759.11,USD,CP0005,US,card,settled,D0048
T001838,A0056,C0056,2026-01-18T15:00:00+00:00,inbound,7270.87,CAD,CP0084,CA,p2p,settled,D0022
T003071,A0097,C0097,2026-01-18T17:00:00+00:00,inbound,451.0,USD,CP0027,PA,wire,settled,D0048
T000411,A0012,C0012,2026-01-18T17:00:00+00:00,inbound,495.88,USD,CP0101,US,card,settled,D0045
T001928,A0059,C0059,2026-01-18T19:00:00+00:00,inbound,1229.81,USD,CP0134,GB,p2p,pending,D0010
T000774,A0023,C0023,2026-01-18T22:00:00+00:00,outbound,568.29,CAD,CP0135,US,ach,settled,D0005
T002575,A0081,C0081,2026-01-19T00:00:00+00:00,inbound,1691.14,USD,CP0070,US,ach,settled,D0030
T002872,A0091,C0091,2026-01-19T01:00:00+00:00,inbound,357.87,USD,CP0015,US,card,settled,D0028
T003787,A0119,C0119,2026-01-19T03:00:00+00:00,inbound,1490.24,USD,CP0121,US,p2p,failed,D0042
T000463,A0013,C0013,2026-01-19T03:00:00+00:00,outbound,603.14,GBP,CP0002,US,card,settled,D0021
T000804,A0024,C0024,2026-01-19T04:00:00+00:00,outbound,429.51,GBP,CP0078,BR,card,settled,D0046
T002695,A0086,C0086,2026-01-19T05:00:00+00:00,inbound,3195.82,USD,CP0061,US,ach,settled,D0037
T000366,A0011,C0011,2026-01-19T06:00:00+00:00,inbound,5387.34,USD,CP0057,US,card,settled,D0044
T003351,A0107,C0107,2026-01-19T07:00:00+00:00,outbound,1022.3,USD,CP0129,PA,card,settled,D0028
T002710,A0087,C0087,2026-01-19T09:00:00+00:00,inbound,574.37,GBP,CP0126,US,payout,settled,D0041
T002449,A0076,C0076,2026-01-19T10:00:00+00:00,outbound,1288.87,USD,CP0092,US,p2p,settled,D0021
T002295,A0072,C0072,2026-01-19T11:00:00+00:00,inbound,1069.13,USD,CP0072,US,card,settled,D0023
T002389,A0074,C0074,2026-01-19T11:00:00+00:00,inbound,783.22,USD,CP0142,US,card,pending,D0018
T002397,A0074,C0074,2026-01-19T12:00:00+00:00,inbound,1615.6,USD,CP0075,US,ach,settled,D0006
T002724,A0087,C0087,2026-01-19T15:00:00+00:00,inbound,853.43,CAD,CP0066,MX,card,settled,D0018
T000492,A0014,C0014,2026-01-19T15:00:00+00:00,inbound,407.51,CAD,CP0110,US,card,settled,D0011
T003457,A0110,C0110,2026-01-19T15:00:00+00:00,outbound,422.45,GBP,CP0002,CA,payout,settled,D0009
T002797,A0090,C0090,2026-01-19T17:00:00+00:00,inbound,1305.32,USD,CP0005,GB,payout,settled,D0045
T001512,A0045,C0045,2026-01-19T18:00:00+00:00,inbound,1493.74,USD,CP0032,US,ach,settled,D0048
T000040,A0001,C0001,2026-01-19T20:00:00+00:00,outbound,670.55,USD,CP0031,CA,payout,refund,D0003
T001306,A0039,C0039,2026-01-19T21:00:00+00:00,outbound,1154.29,USD,CP0073,US,card,settled,D0039
T000099,A0003,C0003,2026-01-20T02:00:00+00:00,outbound,335.84,USD,CP0104,US,wire,settled,D0017
T001376,A0041,C0041,2026-01-20T04:00:00+00:00,inbound,1738.45,USD,CP0034,US,payout,settled,D0033
T003221,A0102,C0102,2026-01-20T05:00:00+00:00,inbound,3417.97,USD,CP0066,US,p2p,settled,D0009
T003612,A0114,C0114,2026-01-20T05:00:00+00:00,inbound,411.28,USD,CP0044,BR,card,settled,D0040
T003243,A0103,C0103,2026-01-20T05:00:00+00:00,outbound,785.81,GBP,CP0023,US,p2p,pending,D0040
T000216,A0005,C0005,2026-01-20T05:00:00+00:00,outbound,6524.25,USD,CP0090,BR,ach,settled,D0050
T001971,A0060,C0060,2026-01-20T06:00:00+00:00,inbound,371.92,USD,CP0051,CA,card,settled,D0032
T001471,A0044,C0044,2026-01-20T07:00:00+00:00,outbound,956.54,USD,CP0035,US,card,settled,D0018
T001501,A0045,C0045,2026-01-20T07:00:00+00:00,outbound,925.5,USD,CP0082,US,ach,refund,D0048
T001449,A0043,C0043,2026-01-20T08:00:00+00:00,outbound,1323.14,CAD,CP0095,MX,p2p,chargeback,D0012
T000196,A0005,C0005,2026-01-20T10:00:00+00:00,inbound,155.15,USD,CP0038,US,ach,settled,D0030
T001239,A0037,C0037,2026-01-20T11:00:00+00:00,inbound,248.28,GBP,CP-HIGH-RISK-HUB,PA,card,settled,D0001
T002615,A0083,C0083,2026-01-20T11:00:00+00:00,outbound,1317.88,USD,CP0083,US,card,settled,D0003
T002553,A0080,C0080,2026-01-20T13:00:00+00:00,outbound,789.72,GBP,CP0139,US,payout,refund,D0028
T002858,A0091,C0091,2026-01-20T13:00:00+00:00,inbound,243.69,USD,CP0051,BR,p2p,settled,D0012
T002622,A0083,C0083,2026-01-20T13:00:00+00:00,outbound,1196.72,USD,CP0058,GB,p2p,settled,D0020
T001070,A0032,C0032,2026-01-20T16:00:00+00:00,outbound,770.79,USD,CP0139,MX,card,settled,D0034
T000079,A0002,C0002,2026-01-20T16:00:00+00:00,outbound,1080.5,USD,CP0091,US,card,settled,D0004
T000883,A0027,C0027,2026-01-20T18:00:00+00:00,inbound,11700.15,CAD,CP0130,PA,card,settled,D0022
T003201,A0102,C0102,2026-01-20T19:00:00+00:00,outbound,2304.01,USD,CP0002,US,card,settled,D0027
T003425,A0109,C0109,2026-01-20T20:00:00+00:00,inbound,566.07,USD,CP0109,GB,ach,failed,D0034
T001129,A0034,C0034,2026-01-20T21:00:00+00:00,inbound,2634.19,GBP,CP0071,US,p2p,settled,D0034
T002980,A0094,C0094,2026-01-20T21:00:00+00:00,inbound,1247.81,USD,CP0016,CA,card,settled,D0021
T003116,A0099,C0099,2026-01-20T21:00:00+00:00,outbound,727.38,CAD,CP0039,CA,p2p,refund,D0043
T002563,A0080,C0080,2026-01-20T22:00:00+00:00,outbound,2440.27,USD,CP0095,US,card,settled,D0027
T003133,A0099,C0099,2026-01-20T23:00:00+00:00,outbound,1924.37,USD,CP0025,US,card,settled,D0028
T001902,A0058,C0058,2026-01-20T23:00:00+00:00,inbound,1290.91,USD,CP0086,US,wire,settled,D0001
T003431,A0109,C0109,2026-01-21T00:00:00+00:00,outbound,333.2,USD,CP0109,CA,ach,settled,D0039
T001678,A0050,C0050,2026-01-21T00:00:00+00:00,inbound,405.79,USD,CP0100,US,ach,settled,D0028
T000897,A0027,C0027,2026-01-21T00:00:00+00:00,outbound,281.19,USD,CP0052,BR,card,settled,D0011
T003693,A0116,C0116,2026-01-21T01:00:00+00:00,inbound,415.78,USD,CP0105,MX,p2p,settled,D0032
T000286,A0008,C0008,2026-01-21T02:00:00+00:00,outbound,1759.34,USD,CP0036,US,card,settled,D0041
T002124,A0065,C0065,2026-01-21T02:00:00+00:00,outbound,786.36,USD,CP0076,US,card,failed,D0034
T003337,A0107,C0107,2026-01-21T03:00:00+00:00,outbound,3219.5,USD,CP0102,CA,payout,settled,D0018
T002324,A0073,C0073,2026-01-21T03:00:00+00:00,inbound,1230.68,GBP,CP0016,MX,p2p,settled,D0001
T001808,A0055,C0055,2026-01-21T04:00:00+00:00,outbound,917.8,USD,CP0117,US,card,settled,D0045
T002331,A0073,C0073,2026-01-21T07:00:00+00:00,inbound,352.34,USD,CP0115,PA,p2p,failed,D0003
T002579,A0081,C0081,2026-01-21T08:00:00+00:00,inbound,1098.18,USD,CP0067,US,card,settled,D0008
T003526,A0111,C0111,2026-01-21T09:00:00+00:00,outbound,836.13,USD,CP0013,US,ach,settled,D0029
T000618,A0019,C0019,2026-01-21T09:00:00+00:00,outbound,2889.19,USD,CP0126,US,ach,settled,D0004
T003649,A0115,C0115,2026-01-21T10:00:00+00:00,inbound,820.72,GBP,CP0026,US,card,settled,D0015
T002941,A0093,C0093,2026-01-21T10:00:00+00:00,inbound,568.48,CAD,CP0042,PA,ach,settled,D0030
T001013,A0030,C0030,2026-01-21T13:00:00+00:00,outbound,1320.62,CAD,CP0038,US,ach,refund,D0039
T000128,A0003,C0003,2026-01-21T16:00:00+00:00,outbound,873.33,USD,CP0080,CA,payout,settled,D0007
T001864,A0056,C0056,2026-01-21T17:00:00+00:00,inbound,780.26,GBP,CP0135,US,p2p,refund,D0028
T000188,A0005,C0005,2026-01-21T18:00:00+00:00,outbound,752.77,USD,CP0115,US,ach,settled,D0015
T003813,A0120,C0120,2026-01-21T18:00:00+00:00,inbound,427.37,GBP,CP0053,MX,payout,settled,D0050
T002503,A0078,C0078,2026-01-21T19:00:00+00:00,inbound,1101.29,USD,CP0008,GB,card,settled,D0034
T001641,A0049,C0049,2026-01-21T21:00:00+00:00,inbound,629.22,USD,CP0017,BR,card,settled,D0040
T002802,A0090,C0090,2026-01-21T21:00:00+00:00,outbound,877.91,USD,CP0132,GB,card,chargeback,D0026
T000868,A0027,C0027,2026-01-21T22:00:00+00:00,outbound,9290.18,USD,CP0124,US,payout,settled,D0007
T001381,A0041,C0041,2026-01-21T23:00:00+00:00,outbound,940.66,USD,CP0069,US,ach,settled,D0033
T002866,A0091,C0091,2026-01-22T01:00:00+00:00,outbound,224.72,USD,CP0012,US,ach,settled,D0010
T001459,A0044,C0044,2026-01-22T03:00:00+00:00,inbound,1041.0,USD,CP0030,US,p2p,failed,D0053
T001706,A0051,C0051,2026-01-22T03:00:00+00:00,outbound,979.63,USD,CP0117,GB,wire,settled,D0032
T001271,A0038,C0038,2026-01-22T03:00:00+00:00,inbound,716.89,USD,CP0008,US,p2p,settled,D0011
T003735,A0118,C0118,2026-01-22T05:00:00+00:00,inbound,1703.95,USD,CP0105,MX,card,settled,D0008
T001843,A0056,C0056,2026-01-22T06:00:00+00:00,inbound,700.87,USD,CP0009,BR,payout,settled,D0037
T002611,A0082,C0082,2026-01-22T06:00:00+00:00,outbound,4128.5,USD,CP0089,GB,card,settled,D0039
T000723,A0021,C0021,2026-01-22T06:00:00+00:00,outbound,1117.84,USD,CP0026,US,ach,settled,D0031
T002361,A0074,C0074,2026-01-22T09:00:00+00:00,inbound,765.2,GBP,CP0108,CA,wire,settled,D0001
T002413,A0075,C0075,2026-01-22T10:00:00+00:00,inbound,1581.0,USD,CP0053,PA,p2p,refund,D0023
T000498,A0014,C0014,2026-01-22T10:00:00+00:00,inbound,3232.68,USD,CP0082,US,wire,settled,D0035
T001951,A0060,C0060,2026-01-22T13:00:00+00:00,outbound,1656.47,USD,CP0121,GB,card,reversed,D0013
T003643,A0115,C0115,2026-01-22T17:00:00+00:00,inbound,855.98,USD,CP0090,MX,card,settled,D0018
T000093,A0002,C0002,2026-01-22T18:00:00+00:00,outbound,1240.43,USD,CP0034,US,wire,settled,D0039
T003080,A0098,C0098,2026-01-22T21:00:00+00:00,outbound,1293.23,GBP,CP0026,BR,card,settled,D0011
T000047,A0001,C0001,2026-01-22T22:00:00+00:00,inbound,6531.13,USD,CP0144,MX,ach,settled,D0027
T002497,A0077,C0077,2026-01-22T22:00:00+00:00,inbound,1625.04,USD,CP0007,US,card,settled,D0003
T002589,A0082,C0082,2026-01-23T01:00:00+00:00,outbound,624.27,USD,CP0100,US,ach,settled,D0003
T002044,A0063,C0063,2026-01-23T02:00:00+00:00,outbound,2106.06,USD,CP0092,US,p2p,settled,D0025
T001446,A0043,C0043,2026-01-23T04:00:00+00:00,outbound,913.15,USD,CP0010,US,wire,settled,D0006
T003472,A0110,C0110,2026-01-23T05:00:00+00:00,outbound,1425.52,USD,CP0141,GB,card,settled,D0051
T002437,A0076,C0076,2026-01-23T05:00:00+00:00,inbound,1472.74,USD,CP0120,MX,card,settled,D0020
T002327,A0073,C0073,2026-01-23T05:00:00+00:00,inbound,2078.15,USD,CP0112,BR,card,settled,D0030
T003123,A0099,C0099,2026-01-23T05:00:00+00:00,inbound,929.87,USD,CP0099,US,card,settled,D0039
T002651,A0084,C0084,2026-01-23T07:00:00+00:00,inbound,1472.79,GBP,CP0072,US,wire,pending,D0047
T001487,A0044,C0044,2026-01-23T08:00:00+00:00,inbound,944.64,USD,CP0066,US,p2p,settled,D0045
T003055,A0097,C0097,2026-01-23T08:00:00+00:00,outbound,1286.62,USD,CP0031,US,card,settled,D0041
T003310,A0106,C0106,2026-01-23T08:00:00+00:00,inbound,731.47,USD,CP0133,US,card,refund,D0006
T000335,A0010,C0010,2026-01-23T09:00:00+00:00,outbound,459.89,USD,CP0119,US,card,settled,D0002
T001246,A0037,C0037,2026-01-23T10:00:00+00:00,inbound,871.47,USD,CP0045,US,card,settled,D0013
T001288,A0039,C0039,2026-01-23T12:00:00+00:00,inbound,623.41,USD,CP0016,US,payout,reversed,D0029
T003030,A0096,C0096,2026-01-23T13:00:00+00:00,inbound,386.66,USD,CP0001,US,ach,pending,D0022
T000087,A0002,C0002,2026-01-23T13:00:00+00:00,outbound,1070.41,USD,CP0026,US,p2p,settled,D0028
T002137,A0065,C0065,2026-01-23T15:00:00+00:00,inbound,706.34,GBP,CP0099,BR,ach,chargeback,D0029
T000388,A0011,C0011,2026-01-23T15:00:00+00:00,outbound,824.51,USD,CP0093,US,card,settled,D0009
T003269,A0104,C0104,2026-01-23T16:00:00+00:00,outbound,1050.68,USD,CP0006,US,p2p,chargeback,D0038
T003331,A0106,C0106,2026-01-23T16:00:00+00:00,inbound,3528.4,USD,CP0007,MX,ach,pending,D0036
T002108,A0065,C0065,2026-01-23T18:00:00+00:00,outbound,2211.53,USD,CP0119,BR,wire,settled,D0025
T001984,A0061,C0061,2026-01-23T19:00:00+00:00,outbound,3033.88,USD,CP0101,US,ach,settled,D0049
T001993,A0062,C0062,2026-01-23T20:00:00+00:00,outbound,2983.41,USD,CP0088,US,card,settled,D0042
T003261,A0104,C0104,2026-01-23T21:00:00+00:00,inbound,1940.37,USD,CP0145,US,wire,settled,D0042
T000737,A0021,C0021,2026-01-23T21:00:00+00:00,inbound,376.23,USD,CP0131,US,p2p,settled,D0038
T002142,A0065,C0065,2026-01-23T23:00:00+00:00,inbound,1385.58,USD,CP0135,US,card,settled,D0046
T001687,A0051,C0051,2026-01-24T00:00:00+00:00,inbound,1308.56,USD,CP0019,MX,card,settled,D0046
T001456,A0044,C0044,2026-01-24T00:00:00+00:00,inbound,4031.39,USD,CP0065,BR,card,settled,D0007
T003222,A0102,C0102,2026-01-24T03:00:00+00:00,inbound,2948.16,USD,CP0059,US,wire,settled,D0046
T002676,A0085,C0085,2026-01-24T07:00:00+00:00,outbound,2535.26,USD,CP0042,US,ach,settled,D0029
T000499,A0014,C0014,2026-01-24T07:00:00+00:00,inbound,1314.91,USD,CP0109,US,card,settled,D0010
T002519,A0078,C0078,2026-01-24T10:00:00+00:00,inbound,1751.53,USD,CP0001,MX,ach,settled,D0028
T001193,A0036,C0036,2026-01-24T10:00:00+00:00,inbound,429.57,USD,CP0062,GB,card,settled,D0014
T000661,A0019,C0019,2026-01-24T10:00:00+00:00,outbound,292.6,USD,CP0022,GB,ach,settled,D0033
T001611,A0048,C0048,2026-01-24T11:00:00+00:00,outbound,8540.92,USD,CP0084,GB,card,settled,D0015
T001791,A0054,C0054,2026-01-24T13:00:00+00:00,inbound,1463.15,CAD,CP0034,US,p2p,settled,D0032
T000558,A0016,C0016,2026-01-24T14:00:00+00:00,inbound,907.46,USD,CP0145,PA,ach,settled,D0019
T003374,A0108,C0108,2026-01-24T14:00:00+00:00,outbound,2059.11,USD,CP0106,US,ach,settled,D0023
T002545,A0079,C0079,2026-01-24T18:00:00+00:00,inbound,786.46,USD,CP0056,US,ach,refund,D0004
T001135,A0034,C0034,2026-01-24T18:00:00+00:00,inbound,1354.75,GBP,CP0116,MX,card,settled,D0045
T003701,A0117,C0117,2026-01-24T18:00:00+00:00,outbound,690.57,USD,CP0124,CA,ach,settled,D0018
T002961,A0093,C0093,2026-01-24T20:00:00+00:00,outbound,1502.59,USD,CP0097,US,payout,settled,D0037
T002304,A0072,C0072,2026-01-24T23:00:00+00:00,outbound,573.22,USD,CP0006,BR,card,settled,D0040
T000435,A0012,C0012,2026-01-24T23:00:00+00:00,inbound,2213.12,USD,CP0134,US,p2p,settled,D0023
T001733,A0052,C0052,2026-01-25T02:00:00+00:00,outbound,1131.56,USD,CP0145,CA,card,settled,D0026
T000412,A0012,C0012,2026-01-25T06:00:00+00:00,inbound,988.93,USD,CP0041,US,wire,settled,D0022
T002302,A0072,C0072,2026-01-25T08:00:00+00:00,inbound,3436.36,USD,CP0094,MX,ach,failed,D0021
T001436,A0043,C0043,2026-01-25T10:00:00+00:00,outbound,1517.53,USD,CP0067,US,p2p,settled,D0037
T003299,A0106,C0106,2026-01-25T10:00:00+00:00,outbound,1356.95,USD,CP0082,US,p2p,settled,D0003
T001536,A0045,C0045,2026-01-25T11:00:00+00:00,inbound,240.63,USD,CP0008,BR,card,settled,D0008
T003206,A0102,C0102,2026-01-25T11:00:00+00:00,outbound,1125.32,USD,CP0121,US,card,pending,D0013
T002928,A0092,C0092,2026-01-25T11:00:00+00:00,inbound,5001.02,CAD,CP0045,US,card,settled,D0044
T001090,A0033,C0033,2026-01-25T14:00:00+00:00,outbound,164.82,USD,CP0085,US,payout,settled,D0037
T000966,A0029,C0029,2026-01-25T14:00:00+00:00,outbound,1686.94,USD,CP0130,US,payout,settled,D0041
T001253,A0037,C0037,2026-01-25T17:00:00+00:00,outbound,523.22,USD,CP0088,US,p2p,settled,D0027
T002644,A0084,C0084,2026-01-25T19:00:00+00:00,outbound,347.35,CAD,CP0103,US,p2p,settled,D0042
T000709,A0021,C0021,2026-01-25T21:00:00+00:00,outbound,312.12,USD,CP0046,US,card,failed,D0031
T001782,A0054,C0054,2026-01-25T22:00:00+00:00,outbound,1911.07,USD,CP0120,BR,ach,failed,D0011
T000936,A0028,C0028,2026-01-25T22:00:00+00:00,outbound,4641.78,USD,CP0132,US,ach,settled,D0035
T003237,A0103,C0103,2026-01-25T23:00:00+00:00,inbound,2751.47,USD,CP0083,CA,wire,settled,D0009
T000010,A0001,C0001,2026-01-26T00:00:00+00:00,outbound,3015.83,CAD,CP0022,CA,p2p,settled,D0023
T001544,A0046,C0046,2026-01-26T01:00:00+00:00,inbound,2094.94,USD,CP0071,PA,payout,settled,D0020
T001844,A0056,C0056,2026-01-26T02:00:00+00:00,inbound,611.4,USD,CP0093,US,ach,settled,D0051
T002766,A0089,C0089,2026-01-26T02:00:00+00:00,outbound,322.27,CAD,CP0056,CA,p2p,settled,D0015
T001036,A0031,C0031,2026-01-26T06:00:00+00:00,outbound,2441.85,USD,CP0136,US,p2p,settled,D0040
T002732,A0088,C0088,2026-01-26T07:00:00+00:00,inbound,1003.58,USD,CP0047,GB,card,settled,D0054
T002800,A0090,C0090,2026-01-26T08:00:00+00:00,outbound,1346.25,USD,CP0022,MX,p2p,failed,D0024
T000207,A0005,C0005,2026-01-26T09:00:00+00:00,inbound,8292.94,USD,CP0123,GB,p2p,settled,D0045
T000103,A0003,C0003,2026-01-26T10:00:00+00:00,inbound,159.97,USD,CP0037,MX,ach,settled,D0012
T000126,A0003,C0003,2026-01-26T10:00:00+00:00,outbound,3587.74,USD,CP0015,BR,card,settled,D0051
T002472,A0077,C0077,2026-01-26T10:00:00+00:00,inbound,1728.65,USD,CP0089,US,wire,settled,D0023
T001150,A0035,C0035,2026-01-26T10:00:00+00:00,inbound,932.73,USD,CP0086,US,card,refund,D0015
T003265,A0104,C0104,2026-01-26T13:00:00+00:00,outbound,1093.7,USD,CP0013,BR,p2p,settled,D0052
T002636,A0083,C0083,2026-01-26T13:00:00+00:00,inbound,1237.69,USD,CP0145,CA,card,settled,D0003
T003229,A0103,C0103,2026-01-26T13:00:00+00:00,inbound,2031.53,GBP,CP0017,CA,card,settled,D0039
T000471,A0013,C0013,2026-01-26T17:00:00+00:00,inbound,499.1,CAD,CP0108,US,wire,settled,D0052
T000568,A0017,C0017,2026-01-26T17:00:00+00:00,outbound,4179.71,USD,CP0037,US,p2p,settled,D0020
T003694,A0116,C0116,2026-01-26T18:00:00+00:00,inbound,1369.92,USD,CP0006,CA,p2p,pending,D0001
T002178,A0067,C0067,2026-01-26T18:00:00+00:00,inbound,709.96,USD,CP0087,CA,payout,settled,D0034
T003695,A0116,C0116,2026-01-26T19:00:00+00:00,inbound,562.03,CAD,CP0145,BR,wire,settled,D0028
T002907,A0092,C0092,2026-01-26T19:00:00+00:00,inbound,1466.91,USD,CP0049,US,payout,settled,D0034
T001234,A0037,C0037,2026-01-26T20:00:00+00:00,inbound,1818.42,USD,CP-HIGH-RISK-HUB,GB,ach,pending,D0042
T000872,A0027,C0027,2026-01-26T20:00:00+00:00,inbound,841.2,GBP,CP0122,BR,ach,settled,D0011
T003748,A0118,C0118,2026-01-26T20:00:00+00:00,inbound,1847.86,GBP,CP0122,MX,ach,settled,D0040
T002919,A0092,C0092,2026-01-26T21:00:00+00:00,outbound,4522.83,USD,CP0049,US,ach,settled,D0031
T001162,A0035,C0035,2026-01-26T21:00:00+00:00,inbound,1136.66,USD,CP0116,US,p2p,settled,D0044
T001460,A0044,C0044,2026-01-26T21:00:00+00:00,outbound,1324.59,GBP,CP0133,US,card,settled,D0019
T003464,A0110,C0110,2026-01-26T22:00:00+00:00,inbound,404.51,USD,CP0094,GB,card,settled,D0017
T003252,A0103,C0103,2026-01-26T22:00:00+00:00,inbound,544.61,USD,CP0095,US,payout,settled,D0022
T001287,A0039,C0039,2026-01-26T23:00:00+00:00,inbound,780.58,USD,CP0001,BR,card,settled,D0015
T001177,A0035,C0035,2026-01-26T23:00:00+00:00,inbound,1741.32,USD,CP0110,US,card,settled,D0048
T001855,A0056,C0056,2026-01-26T23:00:00+00:00,outbound,5281.95,USD,CP0139,GB,card,settled,D0050
T001326,A0040,C0040,2026-01-27T00:00:00+00:00,outbound,1029.04,USD,CP0024,US,p2p,settled,D0009
T000014,A0001,C0001,2026-01-27T00:00:00+00:00,outbound,846.98,CAD,CP0085,GB,card,settled,D0051
T001394,A0041,C0041,2026-01-27T02:00:00+00:00,inbound,2611.0,USD,CP0057,PA,ach,settled,D0045
T001343,A0041,C0041,2026-01-27T02:00:00+00:00,outbound,9918.0,USD,CP0133,PA,card,settled,D0031
T001895,A0057,C0057,2026-01-27T03:00:00+00:00,inbound,3026.27,USD,CP0049,CA,ach,settled,D0023
T002847,A0091,C0091,2026-01-27T04:00:00+00:00,outbound,99.84,USD,CP0137,US,card,settled,D0040
T000611,A0019,C0019,2026-01-27T06:00:00+00:00,inbound,9498.84,USD,CP0078,PA,p2p,settled,D0023
T003506,A0110,C0110,2026-01-27T11:00:00+00:00,inbound,5305.25,USD,CP0019,PA,card,settled,D0001
T000255,A0007,C0007,2026-01-27T12:00:00+00:00,inbound,1069.48,USD,CP0009,GB,p2p,settled,D0004
T001375,A0041,C0041,2026-01-27T13:00:00+00:00,inbound,1171.23,USD,CP0119,BR,card,settled,D0053
T003069,A0097,C0097,2026-01-27T16:00:00+00:00,outbound,702.36,CAD,CP0047,GB,ach,settled,D0035
T002374,A0074,C0074,2026-01-27T16:00:00+00:00,outbound,2655.51,USD,CP0116,US,ach,settled,D0036
T002760,A0089,C0089,2026-01-27T21:00:00+00:00,inbound,1458.98,USD,CP0103,US,ach,settled,D0026
T000371,A0011,C0011,2026-01-27T22:00:00+00:00,outbound,9860.34,USD,CP0042,US,wire,settled,D0049
